pcd,lat,long
SW115HR,51.475562,-0.14854
SW115HS,51.475562,-0.14854
SW115HT,51.473102,-0.154472
SW115HU,51.472939,-0.15383
SW115HW,51.474355,-0.152952
SW115HX,51.473223,-0.153027
SW115HY,51.472958,-0.152793
SW115HZ,51.473369,-0.152013
SW115JA,51.473338,-0.15403
SW115JB,51.473338,-0.15403
SW115JD,51.473491,-0.152944
SW115JE,51.473491,-0.152944
SW115JF,51.473717,-0.151869
SW115JG,51.473717,-0.151869
SW115JH,51.466328,-0.153205
SW115JJ,51.466435,-0.152524
SW115JL,51.470297,-0.15853
SW115JN,51.47392,-0.155634
SW115JP,51.473666,-0.154867
SW115JQ,51.464566,-0.164692
SW115JR,51.471741,-0.164001
SW115JS,51.468567,-0.162919
SW115JT,51.473955,-0.157206
SW115JU,51.464566,-0.164692
SW115JW,51.473302,-0.155198
SW115JX,51.465955,-0.160346
SW115JY,51.466018,-0.159797
SW115JZ,51.466965,-0.160493
SW115LA,51.467418,-0.160187
SW115LB,51.46756,-0.160598
SW115LD,51.467738,-0.159382
SW115LE,51.467934,-0.159806
SW115LF,51.467615,-0.161244
SW115LG,51.466693,-0.16154
SW115LH,51.467072,-0.159337
SW115LJ,51.467037,-0.15594
SW115LL,51.467363,-0.156071
SW115LN,51.467516,-0.156094
SW115LP,51.467917,-0.156423
SW115LQ,51.46695,-0.161314
SW115LR,51.467981,-0.15537
SW115LS,51.468144,-0.157163
SW115LT,51.467886,-0.157879
SW115LU,51.467522,-0.159333
SW115LW,51.467784,-0.156011
SW115LX,51.467389,-0.161167
SW115LY,51.464566,-0.164692
SW115LZ,51.464566,-0.164692
SW115NA,51.464566,-0.164692
SW115NB,51.465789,-0.153759
SW115ND,51.465379,-0.161367
SW115NE,51.466174,-0.161691
SW115NF,51.466039,-0.161092
SW115NG,51.466364,-0.161097
SW115NH,51.465999,-0.160877
SW115NJ,51.464566,-0.164692
SW115NL,51.464566,-0.164692
SW115NN,51.464709,-0.154209
SW115NP,51.464566,-0.164692
SW115NQ,51.466018,-0.160823
SW115NR,51.464359,-0.154335
SW115NS,51.463957,-0.153948
SW115NT,51.464188,-0.154259
SW115NU,51.463661,-0.155087
SW115NW,51.465312,-0.153735
SW115NX,51.463046,-0.154921
SW115NY,51.462774,-0.155364
SW115NZ,51.462347,-0.153927
SW115PA,51.463332,-0.153628
SW115PB,51.462952,-0.154089
SW115PD,51.463051,-0.152948
SW115PE,51.463451,-0.153781
SW115PF,51.463749,-0.153885
SW115PG,51.464566,-0.164692
SW115PH,51.464812,-0.155659
SW115PJ,51.465745,-0.15212
SW115PL,51.465365,-0.151429
SW115PN,51.465124,-0.152101
SW115PP,51.465744,-0.153117
SW115PQ,51.468652,-0.156307
SW115PR,51.465085,-0.152492
SW115PS,51.465292,-0.152977
SW115PT,51.464137,-0.152804
SW115PU,51.464273,-0.151718
SW115PW,51.465983,-0.152412
SW115PX,51.463393,-0.151811
SW115PY,51.462049,-0.151549
SW115PZ,51.462618,-0.15226
SW115QA,51.462278,-0.152375
SW115QB,51.462314,-0.152978
SW115QD,51.462308,-0.153165
SW115QE,51.462272,-0.153743
SW115QF,51.465176,-0.155425
SW115QG,51.464905,-0.158747
SW115QH,51.464781,-0.158799
SW115QJ,51.465067,-0.157578
SW115QL,51.465176,-0.155425
SW115QN,51.465814,-0.153575
SW115QP,51.46569,-0.151517
SW115QQ,51.464566,-0.164692
SW115QR,51.469505,-0.152788
SW115QS,51.469653,-0.154193
SW115QT,51.46448,-0.164321
SW115QU,51.468101,-0.151578
SW115QW,51.466009,-0.151792
SW115QX,51.467908,-0.152421
SW115QY,51.466727,-0.152253
SW115QZ,51.466815,-0.151529
SW115RA,51.465102,-0.159204
SW115RB,51.465312,-0.158328
SW115RD,51.465726,-0.156026
SW115RE,51.465773,-0.155617
SW115RF,51.464566,-0.164692
SW115RG,51.466415,-0.151794
SW115RH,51.466259,-0.153351
SW115RJ,51.464566,-0.164692
SW115RL,51.46632,-0.152643
SW115RN,51.466399,-0.152007
SW115RP,51.464566,-0.164692
SW115RQ,51.466089,-0.153923
SW115RR,51.464566,-0.164692
SW115RS,51.464566,-0.164692
SW115RT,51.464566,-0.164692
SW115RU,51.464566,-0.164692
SW115RW,51.466412,-0.151099
SW115RX,51.464566,-0.164692
SW115RY,51.463451,-0.160648
SW115RZ,51.461912,-0.159951
SW115SA,51.462329,-0.159603
SW115SB,51.463607,-0.160254
SW115SD,51.464379,-0.161345
SW115SE,51.464566,-0.164692
SW115SF,51.464566,-0.164692
SW115SG,51.464089,-0.160076
SW115SH,51.462577,-0.159431
SW115SJ,51.462156,-0.158901
SW115SL,51.462775,-0.158862
SW115SN,51.462195,-0.158568
SW115SP,51.464196,-0.159424
SW115SQ,51.463348,-0.159735
SW115SR,51.463271,-0.158914
SW115SS,51.463937,-0.158988
SW115ST,51.464066,-0.158608
SW115SU,51.464038,-0.158523
SW115SW,51.462393,-0.157945
SW115SX,51.463912,-0.157952
SW115SY,51.463921,-0.157937
SW115SZ,51.464566,-0.164692
SW115TA,51.464566,-0.164692
SW115TB,51.464463,-0.160377
SW115TD,51.470329,-0.152582
SW115TE,51.464594,-0.159552
SW115TF,51.465042,-0.160052
SW115TG,51.464688,-0.161452
SW115TH,51.464465,-0.163386
SW115TJ,51.464244,-0.161365
SW115TL,51.464566,-0.164692
SW115TN,51.465162,-0.160839
SW115TP,51.465936,-0.159152
SW115TQ,51.464504,-0.162942
SW115TR,51.465991,-0.158617
SW115TS,51.467113,-0.158514
SW115TT,51.467149,-0.157951
SW115TU,51.466044,-0.15683
SW115TW,51.464566,-0.164692
SW115TX,51.464566,-0.164692
SW115TY,51.465803,-0.158092
SW115TZ,51.466934,-0.155685
SW115UA,51.466279,-0.154549
SW115UB,51.467987,-0.158623
SW115UD,51.46861,-0.158771
SW115UE,51.467943,-0.158107
SW115UF,51.468718,-0.158205
SW115UG,51.468419,-0.159225
SW115UH,51.468272,-0.157877
SW115UJ,51.468628,-0.156481
SW115UL,51.46827,-0.157143
SW115UN,51.468407,-0.155554
SW115UP,51.469032,-0.156983
SW115UQ,51.468157,-0.159667
SW115UR,51.466484,-0.157978
SW115US,51.464566,-0.164692
SW115UT,51.466014,-0.155453
SW115UU,51.466479,-0.156495
SW115UW,51.468765,-0.156634
SW115UX,51.468101,-0.161253
SW115UY,51.469385,-0.158265
SW115UZ,51.467444,-0.161812
SW115WA,51.464566,-0.164692
SW115WB,51.464566,-0.164692
SW115WD,51.464566,-0.164692
SW115WE,51.464566,-0.164692
SW115WF,51.464566,-0.164692
SW115WG,51.464566,-0.164692
SW115WH,51.464566,-0.164692
SW115WJ,51.464566,-0.164692
SW115WL,51.464566,-0.164692
SW115WN,51.464566,-0.164692
SW115WP,51.46448,-0.164296
SW115WQ,51.464566,-0.164692
SW115WR,51.464566,-0.164692
SW115WS,51.464566,-0.164692
SW115WT,51.464566,-0.164692
SW115WU,51.464566,-0.164692
SW115WW,51.464566,-0.164692
SW115WX,51.464566,-0.164692
SW115WY,51.464566,-0.164692
SW115WZ,51.464566,-0.164692
SW115XA,51.468456,-0.159814
SW115XB,51.469151,-0.157151
SW115XD,51.469282,-0.155735
SW115XE,51.468765,-0.155467
SW115XF,51.469103,-0.155223
SW115XG,51.468963,-0.154898
SW115XH,51.467169,-0.154049
SW115XJ,51.466826,-0.15447
SW115XL,51.466737,-0.153994
SW115XN,51.466908,-0.153455
SW115XP,51.467741,-0.15381
SW115XQ,51.467848,-0.154353
SW115XR,51.469091,-0.15449
SW115XS,51.470146,-0.154649
SW115XT,51.470019,-0.154006
SW115XU,51.468652,-0.156307
SW115XW,51.466438,-0.153287
SW115XY,51.464566,-0.164692
SW115XZ,51.464566,-0.164692
SW115YA,51.46858,-0.152855
SW115YB,51.468072,-0.153724
SW115YD,51.464566,-0.164692
SW115YE,51.464566,-0.164692
SW115YF,51.464566,-0.164692
SW115YG,51.464566,-0.164692
SW115YH,51.464566,-0.164692
SW115YJ,51.464566,-0.164692
SW115YL,51.464566,-0.164692
SW115YP,51.464566,-0.164692
SW115YQ,51.464566,-0.164692
SW115YR,51.464566,-0.164692
SW115YS,51.468652,-0.156307
SW115YT,51.464566,-0.164692
SW115YU,51.464566,-0.164692
SW115YW,51.464566,-0.164692
SW115YX,51.464566,-0.164692
SW115ZA,51.464566,-0.164692
SW115ZB,51.464566,-0.164692
SW115ZD,51.464566,-0.164692
SW115ZE,51.464566,-0.164692
SW115ZF,51.464566,-0.164692
SW115ZG,51.464566,-0.164692
SW115ZH,51.464566,-0.164692
SW115ZJ,51.464566,-0.164692
SW115ZL,51.464566,-0.164692
SW115ZN,51.464566,-0.164692
SW115ZP,51.464566,-0.164692
SW115ZQ,51.464566,-0.164692
SW115ZR,51.464566,-0.164692
SW115ZS,51.464566,-0.164692
SW115ZT,51.464566,-0.164692
SW115ZU,51.468652,-0.156307
SW115ZW,51.46448,-0.164321
SW115ZZ,51.468477,-0.157164
SW116AA,51.453729,-0.1577
SW116AB,51.454712,-0.155645
SW116AD,51.454986,-0.155865
SW116AE,51.454265,-0.155232
SW116AF,51.454557,-0.155479
SW116AG,51.45397,-0.155315
SW116AH,51.453019,-0.157729
SW116AJ,51.453482,-0.158588
SW116AL,51.454121,-0.159181
SW116AN,51.454143,-0.16062
SW116AP,51.454143,-0.16062
SW116AQ,51.453629,-0.155372
SW116AR,51.448557,-0.163294
SW116AS,51.455156,-0.160338
SW116AT,51.455245,-0.160935
SW116AU,51.453003,-0.16019
SW116AW,51.453612,-0.154841
SW116AX,51.45315,-0.159825
SW116AY,51.45419,-0.15961
SW116AZ,51.454164,-0.158503
SW116BA,51.455064,-0.15625
SW116BB,51.455459,-0.156234
SW116BD,51.454462,-0.158606
SW116BE,51.453244,-0.1589
SW116BF,51.45617,-0.168282
SW116BG,51.45327,-0.159417
SW116BH,51.457851,-0.167668
SW116BJ,51.456907,-0.164827
SW116BL,51.45776,-0.161914
SW116BP,51.458816,-0.157524
SW116BQ,51.455087,-0.16346
SW116BS,51.458481,-0.157408
SW116BT,51.458287,-0.158769
SW116BU,51.457679,-0.162435
SW116BW,51.458508,-0.159134
SW116BX,51.457124,-0.164933
SW116BY,51.456651,-0.166867
SW116BZ,51.457888,-0.162614
SW116DA,51.457528,-0.164312
SW116DB,51.456803,-0.167393
SW116DD,51.456726,-0.168778
SW116DE,51.457073,-0.167411
SW116DF,51.458017,-0.164523
SW116DG,51.45816,-0.162704
SW116DH,51.456974,-0.169142
SW116DJ,51.464566,-0.164692
SW116DL,51.456974,-0.169142
SW116DN,51.456974,-0.169142
SW116DQ,51.457234,-0.167869
SW116DR,51.457792,-0.167861
SW116DS,51.457529,-0.16781
SW116DT,51.458524,-0.164704
SW116DU,51.458288,-0.164599
SW116DX,51.458891,-0.162905
SW116DY,51.45864,-0.162972
SW116ED,51.454527,-0.161569
SW116EE,51.454042,-0.16329
SW116EF,51.454739,-0.161905
SW116EG,51.453912,-0.16535
SW116EH,51.45325,-0.166704
SW116EJ,51.452559,-0.166253
SW116EL,51.451646,-0.165398
SW116EN,51.451439,-0.165294
SW116EP,51.449956,-0.164271
SW116EQ,51.453632,-0.165304
SW116ER,51.449492,-0.16393
SW116ES,51.448829,-0.16351
SW116ET,51.448819,-0.165151
SW116EW,51.450575,-0.164188
SW116EY,51.454211,-0.164935
SW116FB,51.455564,-0.161772
SW116FD,51.455564,-0.161772
SW116FE,51.464566,-0.164692
SW116FS,51.455564,-0.161772
SW116HA,51.457017,-0.169533
SW116HB,51.455586,-0.168363
SW116HD,51.45516,-0.168053
SW116HE,51.454777,-0.167805
SW116HF,51.453768,-0.167068
SW116HG,51.454992,-0.163709
SW116HH,51.455339,-0.162328
SW116HJ,51.455453,-0.163219
SW116HL,51.456031,-0.166301
SW116HN,51.456302,-0.168119
SW116HQ,51.455034,-0.162369
SW116HR,51.454077,-0.16733
SW116HS,51.454513,-0.1676
SW116HT,51.453369,-0.165156
SW116HU,51.453182,-0.164688
SW116HW,51.455155,-0.164364
SW116HX,51.452323,-0.162693
SW116HY,51.452461,-0.162314
SW116HZ,51.451683,-0.163727
SW116JA,51.45241,-0.164201
SW116JB,51.452901,-0.164584
SW116JD,51.451082,-0.164427
SW116JE,51.452599,-0.164769
SW116JF,51.453864,-0.162862
SW116JG,51.455564,-0.161772
SW116JH,51.452368,-0.16213
SW116JJ,51.453267,-0.162094
SW116JL,51.45329,-0.163533
SW116JN,51.453599,-0.162599
SW116JP,51.452553,-0.161849
SW116JR,51.452637,-0.160925
SW116JS,51.45293,-0.160683
SW116JT,51.45418,-0.160647
SW116JU,51.45471,-0.158942
SW116JW,51.452682,-0.161499
SW116JX,51.455531,-0.156778
SW116JY,51.45588,-0.156678
SW116JZ,51.455077,-0.158812
SW116LA,51.454306,-0.161246
SW116LD,51.453695,-0.163505
SW116LG,51.455873,-0.156232
SW116LH,51.464566,-0.164692
SW116LJ,51.455622,-0.161399
SW116LL,51.455713,-0.160398
SW116LN,51.457072,-0.16043
SW116LP,51.458659,-0.161878
SW116LQ,51.457557,-0.148967
SW116LR,51.459514,-0.161325
SW116LS,51.45883,-0.160719
SW116LT,51.457129,-0.160082
SW116LU,51.456612,-0.158664
SW116LW,51.458773,-0.161081
SW116LX,51.457255,-0.157184
SW116LY,51.456478,-0.158093
SW116LZ,51.45701,-0.156517
SW116NA,51.456751,-0.15719
SW116NB,51.4562,-0.157054
SW116ND,51.456793,-0.156411
SW116NE,51.45632,-0.157783
SW116NF,51.455658,-0.158587
SW116NG,51.456817,-0.159073
SW116NJ,51.458637,-0.160439
SW116NN,51.458857,-0.160142
SW116NP,51.455604,-0.157984
SW116NR,51.457403,-0.159222
SW116NS,51.458958,-0.159749
SW116NT,51.459015,-0.159359
SW116NU,51.457469,-0.158816
SW116NW,51.457193,-0.159561
SW116NX,51.457607,-0.158422
SW116NY,51.459044,-0.158911
SW116NZ,51.459111,-0.158577
SW116PA,51.459175,-0.1581
SW116PB,51.457711,-0.157626
SW116PD,51.457691,-0.158044
SW116PE,51.459205,-0.157695
SW116PF,51.456839,-0.160511
SW116PH,51.457783,-0.163352
SW116PJ,51.458317,-0.165796
SW116PL,51.457892,-0.165709
SW116PN,51.457376,-0.165459
SW116PP,51.456752,-0.164142
SW116PR,51.456887,-0.164698
SW116PS,51.456354,-0.165137
SW116PT,51.456288,-0.163772
SW116PU,51.456498,-0.163994
SW116PW,51.45697,-0.165386
SW116PX,51.455908,-0.164809
SW116PY,51.455781,-0.163562
SW116PZ,51.456025,-0.163585
SW116QB,51.455383,-0.164503
SW116QD,51.455109,-0.164899
SW116QE,51.454548,-0.164101
SW116QF,51.453868,-0.163657
SW116QJ,51.456031,-0.166301
SW116QL,51.458297,-0.166297
SW116QN,51.4578,-0.166173
SW116QP,51.456814,-0.165781
SW116QR,51.456031,-0.166301
SW116QS,51.456389,-0.166791
SW116QT,51.456102,-0.166831
SW116QU,51.45619,-0.165546
SW116QW,51.457321,-0.165965
SW116QX,51.455824,-0.166885
SW116QY,51.455597,-0.166736
SW116QZ,51.455773,-0.165347
SW116RA,51.45536,-0.166515
SW116RB,51.455114,-0.166367
SW116RD,51.455392,-0.165064
SW116RE,51.453712,-0.164009
SW116RF,51.455108,-0.164827
SW116RG,51.454756,-0.16474
SW116RH,51.4546,-0.165697
SW116RJ,51.456907,-0.164827
SW116RL,51.459242,-0.161768
SW116RN,51.4585,-0.161467
SW116RP,51.456092,-0.161002
SW116RQ,51.454421,-0.164513
SW116RR,51.457385,-0.161483
SW116RS,51.45923,-0.162157
SW116RT,51.458517,-0.16197
SW116RU,51.458887,-0.163758
SW116RW,51.456926,-0.160911
SW116RX,51.45731,-0.163011
SW116RY,51.456784,-0.162126
SW116RZ,51.457263,-0.162322
SW116SA,51.456547,-0.161948
SW116SB,51.456136,-0.161561
SW116SD,51.45568,-0.161738
SW116SE,51.455163,-0.161921
SW116SF,51.456324,-0.162662
SW116SG,51.455087,-0.16346
SW116SH,51.454211,-0.164935
SW116SJ,51.454233,-0.166373
SW116SN,51.454368,-0.165709
SW116SP,51.454249,-0.166229
SW116SQ,51.454211,-0.164935
SW116SR,51.454256,-0.167812
SW116SS,51.454726,-0.1668
SW116ST,51.454256,-0.167812
SW116SW,51.45419,-0.165339
SW116TA,51.455154,-0.167776
SW116TL,51.455564,-0.161772
SW116US,51.464566,-0.164692
SW116UT,51.464566,-0.164692
SW116UU,51.464566,-0.164692
SW116UW,51.464566,-0.164692
SW116UX,51.464566,-0.164692
SW116UY,51.464566,-0.164692
SW116UZ,51.464566,-0.164692
SW116WA,51.46448,-0.164321
SW116WB,51.464566,-0.164692
SW116WD,51.464566,-0.164692
SW116WE,51.464566,-0.164692
SW116WF,51.464566,-0.164692
SW116WG,51.464566,-0.164692
SW116WH,51.464566,-0.164692
SW116WJ,51.464566,-0.164692
SW116WL,51.464566,-0.164692
SW116WN,51.464566,-0.164692
SW116WP,51.464566,-0.164692
SW116WQ,51.464566,-0.164692
SW116WR,51.464566,-0.164692
SW116WS,51.464566,-0.164692
SW116WT,51.464566,-0.164692
SW116WU,51.464566,-0.164692
SW116WW,51.464566,-0.164692
SW116WX,51.464566,-0.164692
SW116WY,51.464566,-0.164692
SW116WZ,51.464566,-0.164692
SW116XA,51.464566,-0.164692
SW116XB,51.464566,-0.164692
SW116XD,51.464566,-0.164692
SW116XE,51.464566,-0.164692
SW116XF,51.464566,-0.164692
SW116XG,51.464566,-0.164692
SW116XH,51.464566,-0.164692
SW116XJ,51.464566,-0.164692
SW116XL,51.464566,-0.164692
SW116XN,51.464566,-0.164692
SW116XP,51.464566,-0.164692
SW116XQ,51.464566,-0.164692
SW116XR,51.464566,-0.164692
SW116XS,51.464566,-0.164692
SW116XT,51.464566,-0.164692
SW116XU,51.464566,-0.164692
SW116XW,51.464566,-0.164692
SW116XY,51.46448,-0.164321
SW116XZ,51.464566,-0.164692
SW116YA,51.464566,-0.164692
SW116YB,51.464566,-0.164692
SW116YD,51.464566,-0.164692
SW116YE,51.464566,-0.164692
SW116YF,51.464566,-0.164692
SW116YG,51.464566,-0.164692
SW116YH,51.464566,-0.164692
SW116YJ,51.464566,-0.164692
SW116YL,51.464566,-0.164692
SW116YP,51.464566,-0.164692
SW116YQ,51.464566,-0.164692
SW116YR,51.464566,-0.164692
SW116YS,51.464566,-0.164692
SW116YT,51.464566,-0.164692
SW116YU,51.464566,-0.164692
SW116YW,51.464566,-0.164692
SW116YX,51.464566,-0.164692
SW116ZA,51.464566,-0.164692
SW116ZB,51.455154,-0.167776
SW116ZE,51.455564,-0.161772
SW116ZF,51.464566,-0.164692
SW116ZG,51.455154,-0.167776
SW116ZH,51.464566,-0.164692
SW116ZJ,51.46448,-0.164321
SW116ZL,51.455564,-0.161772
SW116ZN,51.455564,-0.161772
SW116ZP,51.455564,-0.161772
SW116ZQ,51.455491,-0.161731
SW116ZR,51.464566,-0.164692
SW116ZS,51.455564,-0.161772
SW116ZT,51.464566,-0.164692
SW116ZU,51.464566,-0.164692
SW116ZW,51.464566,-0.164692
SW117AA,51.481082,-0.131931
SW117AB,51.481082,-0.131931
SW117AD,51.480703,-0.132955
SW117AE,51.482066,-0.135564
SW117AF,51.480812,-0.133023
SW117AG,51.480921,-0.132528
SW117AH,51.481138,-0.132606
SW117AJ,51.481323,-0.132354
SW117AL,51.48092,-0.133061
SW117AN,51.480921,-0.132528
SW117AP,51.480486,-0.133482
SW117AQ,51.482066,-0.135564
SW117AR,51.482066,-0.135564
SW117AS,51.481652,-0.134976
SW117AT,51.480559,-0.133551
SW117AU,51.480642,-0.133634
SW117AW,51.481575,-0.135224
SW117AX,51.481652,-0.134976
SW117AY,51.482032,-0.130611
SW117AZ,51.481595,-0.130845
SW117BA,51.48049,-0.133151
SW117BD,51.481777,-0.130405
SW117BE,51.481777,-0.130405
SW117BF,51.481777,-0.130405
SW117BG,51.482035,-0.130755
SW117BJ,51.483433,-0.131043
SW117BL,51.482649,-0.13204
SW117BN,51.482165,-0.134422
SW117BP,51.482165,-0.134422
SW117BQ,51.482165,-0.134422
SW117BR,51.482165,-0.134422
SW117BS,51.482165,-0.134422
SW117BT,51.482165,-0.134422
SW117BW,51.483433,-0.131043
SW117BY,51.482165,-0.134422
SW117BZ,51.483433,-0.131043
SW117DH,51.482169,-0.135776
SW117DN,51.482165,-0.134422
SW117DP,51.482588,-0.132187
SW117US,51.482588,-0.132187
SW118AA,51.482097,-0.13804
SW118AB,51.481323,-0.145964
SW118AE,51.481021,-0.148467
SW118AH,51.482232,-0.136954
SW118AT,51.482474,-0.136339
SW118AU,51.482473,-0.136364
SW118AW,51.482232,-0.136954
SW118AY,51.482214,-0.137488
SW118AZ,51.480616,-0.148484
SW118BD,51.482214,-0.137488
SW118BE,51.482214,-0.137488
SW118BF,51.482214,-0.137488
SW118BN,51.481194,-0.140669
SW118BP,51.48161,-0.138549
SW118BW,51.480253,-0.148254
SW118BX,51.481934,-0.139703
SW118BY,51.480086,-0.148505
SW118DA,51.482744,-0.135219
SW118DG,51.482097,-0.13804
SW118DU,51.482097,-0.13804
SW118DW,51.482097,-0.13804
SW118DX,51.48233,-0.138606
SW118EA,51.48161,-0.138549
SW118EB,51.48161,-0.138549
SW118ED,51.482923,-0.145942
SW118EE,51.479464,-0.14843
SW118EF,51.482923,-0.145942
SW118EG,51.483057,-0.146469
SW118EH,51.48278,-0.145977
SW118EJ,51.48278,-0.145977
SW118EL,51.48278,-0.145977
SW118EN,51.482004,-0.146368
SW118EP,51.479464,-0.14843
SW118EQ,51.482004,-0.146368
SW118ER,51.479464,-0.14843
SW118ES,51.482004,-0.146368
SW118ET,51.482004,-0.146368
SW118EU,51.482004,-0.146368
SW118EW,51.479765,-0.148072
SW118EX,51.482004,-0.146368
SW118EY,51.482004,-0.146368
SW118EZ,51.482004,-0.146368
SW118LZ,51.478921,-0.148207
SW118NE,51.478317,-0.148116
SW118NF,51.483294,-0.148894
SW118NG,51.48107,-0.148163
SW118NH,51.48175,-0.14851
SW118NJ,51.482032,-0.148124
SW118NL,51.482032,-0.148124
SW118NN,51.482949,-0.148116
SW118NP,51.478948,-0.148206
SW118NR,51.482931,-0.148117
SW118NS,51.480616,-0.148484
SW118NT,51.481972,-0.148933
SW118NU,51.482685,-0.149063
SW118NW,51.483294,-0.148923
SW118NY,51.48117,-0.148793
SW118NZ,51.483294,-0.148923
SW118PE,51.483294,-0.148894
SW118PF,51.482154,-0.149027
SW118PG,51.482685,-0.149063
SW118PJ,51.482685,-0.149063
SW118PL,51.482032,-0.148124
SW118PP,51.481972,-0.148933
SW118PZ,51.482877,-0.138455
SW118QN,51.48117,-0.148793
SW118QQ,51.48117,-0.148793
SW119AA,51.464566,-0.164692
SW119AQ,51.464566,-0.164692
SW119AR,51.46448,-0.164296
SW119AS,51.464566,-0.164692
SW119AT,51.464566,-0.164692
SW119AU,51.464566,-0.164692
SW119AW,51.464566,-0.164692
SW119BB,51.464566,-0.164692
SW119BD,51.464566,-0.164692
SW119BE,51.464566,-0.164692
SW119BH,51.46448,-0.164321
SW119BJ,51.464566,-0.164692
SW119BP,51.464566,-0.164692
SW119BQ,51.464566,-0.164692
SW119BR,51.464566,-0.164692
SW119BS,51.464566,-0.164692
SW119BU,51.464566,-0.164692
SW119BW,51.464566,-0.164692
SW119BX,51.464566,-0.164692
SW119DA,51.464566,-0.164692
SW119DB,51.464566,-0.164692
SW119DD,51.464566,-0.164692
SW119DF,51.464566,-0.164692
SW119DH,51.464566,-0.164692
SW119DJ,51.464566,-0.164692
SW119DP,51.464566,-0.164692
SW119DQ,51.46448,-0.164321
SW119DR,51.464566,-0.164692
SW119DS,51.464566,-0.164692
SW119DU,51.46448,-0.164321
SW119DW,51.46448,-0.164321
SW119DX,51.46448,-0.164321
SW119DY,51.46448,-0.164321
SW119DZ,51.46448,-0.164321
SW119EA,51.46448,-0.164321
SW119EB,51.46448,-0.164321
SW119ED,51.46448,-0.164321
SW119EE,51.46448,-0.164321
SW119EF,51.46448,-0.164321
SW119EH,51.464566,-0.164692
SW119EL,51.46448,-0.164321
SW119EN,51.464566,-0.164692
SW119EQ,51.464566,-0.164692
SW119ER,51.464566,-0.164692
SW119ES,51.464566,-0.164692
SW119ET,51.464566,-0.164692
SW119EU,51.464566,-0.164692
SW119EW,51.46448,-0.164321
SW119EX,51.464566,-0.164692
SW119EY,51.464566,-0.164692
SW119EZ,51.464566,-0.164692
SW119FA,51.464566,-0.164692
SW119FB,51.46448,-0.164321
SW119FD,51.46448,-0.164321
SW119FE,51.464566,-0.164692
SW119FF,51.464566,-0.164692
SW119FG,51.464566,-0.164692
SW119FH,51.464566,-0.164692
SW119FJ,51.464566,-0.164692
SW119FL,51.464566,-0.164692
SW119FN,51.464566,-0.164692
SW119FP,51.464566,-0.164692
SW119FQ,51.46448,-0.164321
SW119FR,51.464566,-0.164692
SW119FS,51.464566,-0.164692
SW119FT,51.46448,-0.164321
SW119FU,51.464566,-0.164692
SW119FW,51.46448,-0.164321
SW119FX,51.46448,-0.164321
SW119FY,51.464566,-0.164692
SW119FZ,51.464566,-0.164692
SW119GA,51.464566,-0.164692
SW119GB,51.464566,-0.164692
SW119GD,51.46448,-0.164321
SW119GE,51.464566,-0.164692
SW119GF,51.464566,-0.164692
SW119GG,51.464566,-0.164692
SW119GH,51.464566,-0.164692
SW119GJ,51.46448,-0.164321
SW119GL,51.464566,-0.164692
SW119GN,51.464566,-0.164692
SW119GP,51.464566,-0.164692
SW119GQ,51.46448,-0.164321
