pcd,reg,lat,long
SE5 8QG,SE5,51.471791,-0.078498
SE5 8QH,SE5,51.470885,-0.078622
SE5 8QJ,SE5,51.472062,-0.07912
SE5 8QL,SE5,51.47345,-0.08426
SE5 8QN,SE5,51.473223,-0.084644
SE5 8QP,SE5,51.473769,-0.09113
SE5 8QQ,SE5,51.470721,-0.077953
SE5 8QR,SE5,51.473299,-0.081617
SE5 8QS,SE5,51.473265,-0.091612
SE5 8QT,SE5,51.472547,-0.081205
SE5 8QU,SE5,51.4738,-0.091344
SE5 8QW,SE5,51.473313,-0.085187
SE5 8QX,SE5,51.473732,-0.092154
SE5 8QY,SE5,51.47384,-0.092164
SE5 8QZ,SE5,51.473542,-0.088763
SE5 8RA,SE5,51.473544,-0.080642
SE5 8RB,SE5,51.473724,-0.087258
SE5 8RD,SE5,51.473279,-0.089192
SE5 8RE,SE5,51.472085,-0.088219
SE5 8RF,SE5,51.470208,-0.086728
SE5 8RG,SE5,51.469229,-0.086222
SE5 8RH,SE5,51.467777,-0.084886
SE5 8RJ,SE5,51.46663,-0.084013
SE5 8RL,SE5,51.470492,-0.087019
SE5 8RN,SE5,51.470161,-0.093743
SE5 8RP,SE5,51.472968,-0.092747
SE5 8RQ,SE5,51.468779,-0.085636
SE5 8RR,SE5,51.472732,-0.09257
SE5 8RS,SE5,51.4717,-0.092728
SE5 8RT,SE5,51.472689,-0.092744
SE5 8RU,SE5,51.47189,-0.092806
SE5 8RW,SE5,51.473164,-0.092595
SE5 8RX,SE5,51.470539,-0.093154
SE5 8RY,SE5,51.468153,-0.085879
SE5 8RZ,SE5,51.473195,-0.093429
SE5 8SA,SE5,51.473776,-0.096544
SE5 8SB,SE5,51.471958,-0.093668
SE5 8SD,SE5,51.472395,-0.093462
SE5 8SE,SE5,51.472324,-0.0924
SE5 8SF,SE5,51.472041,-0.092671
SE5 8SG,SE5,51.471702,-0.091734
SE5 8SH,SE5,51.472219,-0.090345
SE5 8SJ,SE5,51.471688,-0.0909
SE5 8SL,SE5,51.469087,-0.086905
SE5 8SN,SE5,51.469531,-0.087005
SE5 8SP,SE5,51.472081,-0.088508
SE5 8SQ,SE5,51.471118,-0.091759
SE5 8SR,SE5,51.470989,-0.089388
SE5 8SS,SE5,51.470593,-0.092097
SE5 8ST,SE5,51.472111,-0.089241
SE5 8SU,SE5,51.472617,-0.089885
SE5 8SW,SE5,51.470084,-0.087353
SE5 8SX,SE5,51.472746,-0.090697
SE5 8SY,SE5,51.473398,-0.090425
SE5 8SZ,SE5,51.473438,-0.090654
SE5 8TA,SE5,51.473776,-0.096544
SE5 8TB,SE5,51.473776,-0.096544
SE5 8TD,SE5,51.466942,-0.089917
SE5 8TE,SE5,51.466851,-0.089273
SE5 8TF,SE5,51.466564,-0.089876
SE5 8TG,SE5,51.466216,-0.08953
SE5 8TH,SE5,51.46621,-0.08858
SE5 8TJ,SE5,51.465597,-0.089614
SE5 8TL,SE5,51.465799,-0.088194
SE5 8TN,SE5,51.465799,-0.088194
SE5 8TQ,SE5,51.46621,-0.08858
SE5 8TR,SE5,51.474062,-0.089681
SE5 8TS,SE5,51.474357,-0.090788
SE5 8TT,SE5,51.473914,-0.096725
SE5 8TU,SE5,51.473727,-0.087964
SE5 8TW,SE5,51.470965,-0.088453
SE5 8TX,SE5,51.468153,-0.085879
SE5 8TZ,SE5,51.473776,-0.096544
SE5 8UA,SE5,51.474153,-0.083223
SE5 8UB,SE5,51.474146,-0.082791
SE5 8UD,SE5,51.473568,-0.082081
SE5 8UF,SE5,51.47404,-0.080667
SE5 8UH,SE5,51.474092,-0.081097
SE5 8UN,SE5,51.474221,-0.085164
SE5 8UP,SE5,51.473872,-0.085308
SE5 8UR,SE5,51.474192,-0.085626
SE5 8UT,SE5,51.468518,-0.077368
SE5 8UU,SE5,51.468621,-0.077638
SE5 8UW,SE5,51.473872,-0.085308
SE5 8UX,SE5,51.468986,-0.07846
SE5 8UY,SE5,51.468835,-0.076434
SE5 8WA,SE5,51.473776,-0.096544
SE5 8WB,SE5,51.473776,-0.096544
SE5 8WD,SE5,51.473776,-0.096544
SE5 8WE,SE5,51.473776,-0.096544
SE5 8WF,SE5,51.473776,-0.096544
SE5 8WG,SE5,51.473776,-0.096544
SE5 8WH,SE5,51.473776,-0.096544
SE5 8WJ,SE5,51.473776,-0.096544
SE5 8WL,SE5,51.473776,-0.096544
SE5 8WN,SE5,51.473776,-0.096544
SE5 8WP,SE5,51.473776,-0.096544
SE5 8WQ,SE5,51.473776,-0.096544
SE5 8WR,SE5,51.473776,-0.096544
SE5 8WS,SE5,51.473776,-0.096544
SE5 8WT,SE5,51.473776,-0.096544
SE5 8WU,SE5,51.473914,-0.096725
SE5 8WW,SE5,51.473776,-0.096544
SE5 8WX,SE5,51.473776,-0.096544
SE5 8WY,SE5,51.473776,-0.096544
SE5 8WZ,SE5,51.473776,-0.096544
SE5 8XA,SE5,51.473776,-0.096544
SE5 8XB,SE5,51.473776,-0.096544
SE5 8XD,SE5,51.473776,-0.096544
SE5 8XE,SE5,51.473776,-0.096544
SE5 8XF,SE5,51.473776,-0.096544
SE5 8XG,SE5,51.468153,-0.085879
SE5 8XH,SE5,51.473776,-0.096544
SE5 8XJ,SE5,51.473776,-0.096544
SE5 8XL,SE5,51.473776,-0.096544
SE5 8XN,SE5,51.473776,-0.096544
SE5 8XP,SE5,51.473776,-0.096544
SE5 8XQ,SE5,51.473776,-0.096544
SE5 8XR,SE5,51.473776,-0.096544
SE5 8XS,SE5,51.473776,-0.096544
SE5 8XT,SE5,51.473776,-0.096544
SE5 8XU,SE5,51.473776,-0.096544
SE5 8XW,SE5,51.473776,-0.096544
SE5 8XY,SE5,51.473776,-0.096544
SE5 8XZ,SE5,51.473776,-0.096544
SE5 8YA,SE5,51.473776,-0.096544
SE5 8YB,SE5,51.473776,-0.096544
SE5 8YD,SE5,51.473776,-0.096544
SE5 8YE,SE5,51.473776,-0.096544
SE5 8YF,SE5,51.473776,-0.096544
SE5 8YG,SE5,51.473776,-0.096544
SE5 8YH,SE5,51.473776,-0.096544
SE5 8YJ,SE5,51.473776,-0.096544
SE5 8YL,SE5,51.473776,-0.096544
SE5 8YN,SE5,51.473776,-0.096544
SE5 8YP,SE5,51.473776,-0.096544
SE5 8YQ,SE5,51.473776,-0.096544
SE5 8YT,SE5,51.473776,-0.096544
SE5 8YW,SE5,51.473776,-0.096544
SE5 8YY,SE5,51.473776,-0.096544
SE5 8ZA,SE5,51.473776,-0.096544
SE5 8ZB,SE5,51.473776,-0.096544
SE5 8ZD,SE5,51.468105,-0.077991
SE5 8ZE,SE5,51.468153,-0.085879
SE5 8ZF,SE5,51.468153,-0.085879
SE5 8ZG,SE5,51.468144,-0.085879
SE5 8ZH,SE5,51.473776,-0.096544
SE5 8ZJ,SE5,51.473776,-0.096544
SE5 8ZL,SE5,51.473776,-0.096544
SE5 8ZN,SE5,51.468153,-0.085879
SE5 8ZP,SE5,51.473776,-0.096544
SE5 8ZQ,SE5,51.468153,-0.085879
SE5 8ZR,SE5,51.468144,-0.085879
SE5 8ZS,SE5,51.468153,-0.085879
SE5 8ZT,SE5,51.468153,-0.085879
SE5 8ZU,SE5,51.473776,-0.096544
SE5 8ZW,SE5,51.468153,-0.085879
SE5 8ZZ,SE5,51.473776,-0.096544
SE5 9AA,SE5,51.466057,-0.100151
SE5 9AB,SE5,51.466349,-0.099919
SE5 9AD,SE5,51.465761,-0.099685
SE5 9AE,SE5,51.465321,-0.098623
SE5 9AG,SE5,51.473776,-0.096544
SE5 9AH,SE5,51.465738,-0.098246
SE5 9AJ,SE5,51.466855,-0.096198
SE5 9AL,SE5,51.465738,-0.098246
SE5 9AN,SE5,51.465551,-0.097289
SE5 9AP,SE5,51.464891,-0.09759
SE5 9AQ,SE5,51.473142,-0.09788
SE5 9AR,SE5,51.464612,-0.097504
SE5 9AS,SE5,51.464196,-0.097979
SE5 9AT,SE5,51.46364,-0.097527
SE5 9AU,SE5,51.464394,-0.09692
SE5 9AW,SE5,51.465395,-0.095957
SE5 9AX,SE5,51.46394,-0.096665
SE5 9AY,SE5,51.473776,-0.096544
SE5 9AZ,SE5,51.473142,-0.09788
SE5 9BA,SE5,51.466873,-0.099495
SE5 9BB,SE5,51.468861,-0.098433
SE5 9BD,SE5,51.472307,-0.097328
SE5 9BJ,SE5,51.469356,-0.099535
SE5 9BL,SE5,51.473776,-0.096544
SE5 9BN,SE5,51.47031,-0.097422
SE5 9BP,SE5,51.470338,-0.097997
SE5 9BQ,SE5,51.47101,-0.100633
SE5 9BS,SE5,51.469865,-0.097602
SE5 9BT,SE5,51.470375,-0.097506
SE5 9BU,SE5,51.469655,-0.09804
SE5 9BW,SE5,51.469089,-0.103621
SE5 9BX,SE5,51.469272,-0.099352
SE5 9BY,SE5,51.469908,-0.098692
SE5 9BZ,SE5,51.469556,-0.098606
SE5 9DA,SE5,51.46973,-0.099909
SE5 9DB,SE5,51.469824,-0.099602
SE5 9DD,SE5,51.470837,-0.098279
SE5 9DE,SE5,51.47039,-0.101249
SE5 9DF,SE5,51.472027,-0.099554
SE5 9DG,SE5,51.470219,-0.100075
SE5 9DH,SE5,51.46809,-0.101345
SE5 9DJ,SE5,51.46696,-0.100905
SE5 9DL,SE5,51.467135,-0.101773
SE5 9DN,SE5,51.468115,-0.10179
SE5 9DP,SE5,51.470419,-0.099678
SE5 9DQ,SE5,51.469441,-0.100312
SE5 9DR,SE5,51.470767,-0.09952
SE5 9DS,SE5,51.47095,-0.099124
SE5 9DT,SE5,51.46862,-0.103442
SE5 9DU,SE5,51.468609,-0.102233
SE5 9DW,SE5,51.468438,-0.10228
SE5 9DX,SE5,51.469128,-0.101604
SE5 9DY,SE5,51.469773,-0.101462
SE5 9DZ,SE5,51.470016,-0.100836
SE5 9EA,SE5,51.469664,-0.100735
SE5 9EB,SE5,51.470144,-0.100398
SE5 9ED,SE5,51.470888,-0.100292
SE5 9EE,SE5,51.47146,-0.099549
SE5 9EF,SE5,51.470102,-0.106185
SE5 9EG,SE5,51.471657,-0.09895
SE5 9EH,SE5,51.470846,-0.097677
SE5 9EJ,SE5,51.470424,-0.097202
SE5 9EL,SE5,51.470043,-0.09644
SE5 9EN,SE5,51.469909,-0.096503
SE5 9EP,SE5,51.470421,-0.096427
SE5 9EQ,SE5,51.471105,-0.098181
SE5 9ER,SE5,51.470825,-0.096929
SE5 9ES,SE5,51.471239,-0.097488
SE5 9ET,SE5,51.471763,-0.098214
SE5 9EU,SE5,51.472013,-0.098172
SE5 9EW,SE5,51.470198,-0.096059
SE5 9EX,SE5,51.471938,-0.097427
SE5 9EY,SE5,51.471661,-0.097553
SE5 9EZ,SE5,51.471055,-0.096211
SE5 9HA,SE5,51.47123,-0.096995
SE5 9HB,SE5,51.470885,-0.096247
SE5 9HD,SE5,51.471468,-0.096096
SE5 9HE,SE5,51.471662,-0.096376
SE5 9HF,SE5,51.471161,-0.095544
SE5 9HG,SE5,51.471916,-0.096031
SE5 9HH,SE5,51.472028,-0.097984
SE5 9HJ,SE5,51.470405,-0.10659
SE5 9HL,SE5,51.473776,-0.096544
SE5 9HN,SE5,51.470527,-0.100811
SE5 9HP,SE5,51.471165,-0.102412
SE5 9HQ,SE5,51.472836,-0.097317
SE5 9HR,SE5,51.470162,-0.102151
SE5 9HS,SE5,51.471969,-0.099297
SE5 9HT,SE5,51.473776,-0.096544
SE5 9HU,SE5,51.470072,-0.103166
SE5 9HW,SE5,51.472557,-0.101119
SE5 9HX,SE5,51.470364,-0.104605
SE5 9HY,SE5,51.470702,-0.105512
SE5 9HZ,SE5,51.471298,-0.102853
SE5 9JA,SE5,51.471356,-0.1037
SE5 9JB,SE5,51.471685,-0.10347
SE5 9JD,SE5,51.472092,-0.103612
SE5 9JE,SE5,51.472461,-0.102517
SE5 9JF,SE5,51.472776,-0.101409
SE5 9JG,SE5,51.473872,-0.100788
SE5 9JH,SE5,51.473914,-0.096725
SE5 9JJ,SE5,51.474262,-0.096552
SE5 9JL,SE5,51.47246,-0.099118
SE5 9JN,SE5,51.473855,-0.097422
SE5 9JP,SE5,51.472322,-0.09947
SE5 9JQ,SE5,51.475033,-0.101373
SE5 9JR,SE5,51.472502,-0.099448
SE5 9JS,SE5,51.473228,-0.099302
SE5 9JT,SE5,51.472075,-0.100862
SE5 9JU,SE5,51.472075,-0.100862
SE5 9JW,SE5,51.47295,-0.099386
SE5 9JX,SE5,51.472426,-0.103641
SE5 9JY,SE5,51.472051,-0.099423
SE5 9JZ,SE5,51.473142,-0.09788
SE5 9LA,SE5,51.475849,-0.099611
SE5 9LB,SE5,51.473166,-0.099953
SE5 9LD,SE5,51.473737,-0.098561
SE5 9LE,SE5,51.47537,-0.098335
SE5 9LF,SE5,51.475889,-0.098717
SE5 9LG,SE5,51.475799,-0.099268
SE5 9LH,SE5,51.474818,-0.100907
SE5 9LJ,SE5,51.475894,-0.100171
SE5 9LL,SE5,51.476335,-0.100743
SE5 9LN,SE5,51.475248,-0.101883
SE5 9LP,SE5,51.474869,-0.102388
SE5 9LQ,SE5,51.474899,-0.099219
SE5 9LR,SE5,51.475386,-0.103778
SE5 9LS,SE5,51.474287,-0.10139
SE5 9LT,SE5,51.472075,-0.100862
SE5 9LU,SE5,51.474063,-0.09538
SE5 9LW,SE5,51.47344,-0.100186
SE5 9LX,SE5,51.473789,-0.094023
SE5 9LY,SE5,51.473686,-0.094316
SE5 9LZ,SE5,51.473527,-0.094495
SE5 9NA,SE5,51.473415,-0.094759
SE5 9NB,SE5,51.473385,-0.09512
SE5 9ND,SE5,51.47329,-0.095412
SE5 9NE,SE5,51.472972,-0.096275
SE5 9NF,SE5,51.471564,-0.094879
SE5 9NG,SE5,51.472393,-0.094344
SE5 9NH,SE5,51.472837,-0.095748
SE5 9NJ,SE5,51.471702,-0.094542
SE5 9NL,SE5,51.472078,-0.096629
SE5 9NN,SE5,51.472323,-0.096734
SE5 9NP,SE5,51.473165,-0.09379
SE5 9NQ,SE5,51.472619,-0.095051
SE5 9NR,SE5,51.470584,-0.093768
SE5 9NS,SE5,51.469672,-0.09575
SE5 9NT,SE5,51.469371,-0.096626
SE5 9NU,SE5,51.468246,-0.098199
SE5 9NW,SE5,51.472807,-0.09392
SE5 9NX,SE5,51.470989,-0.093794
SE5 9NY,SE5,51.468774,-0.097417
SE5 9NZ,SE5,51.467645,-0.098311
SE5 9PA,SE5,51.46701,-0.099618
SE5 9PB,SE5,51.46666,-0.099647
SE5 9PD,SE5,51.467035,-0.098955
SE5 9PE,SE5,51.466068,-0.099787
SE5 9PF,SE5,51.466956,-0.098541
SE5 9PG,SE5,51.467213,-0.09771
SE5 9PH,SE5,51.472198,-0.09343
SE5 9PJ,SE5,51.468158,-0.093912
SE5 9PL,SE5,51.468116,-0.097413
SE5 9PN,SE5,51.473776,-0.096544
SE5 9PP,SE5,51.472369,-0.093478
SE5 9PQ,SE5,51.466417,-0.098563
SE5 9PR,SE5,51.471594,-0.093956
SE5 9PS,SE5,51.471144,-0.095012
SE5 9PT,SE5,51.470829,-0.094492
SE5 9PU,SE5,51.469746,-0.096985
SE5 9PW,SE5,51.470584,-0.093768
SE5 9PX,SE5,51.469798,-0.096868
SE5 9PY,SE5,51.469417,-0.097762
SE5 9PZ,SE5,51.469162,-0.098049
SE5 9QA,SE5,51.468587,-0.099308
SE5 9QB,SE5,51.468587,-0.099308
SE5 9QD,SE5,51.468587,-0.099308
SE5 9QE,SE5,51.468809,-0.099659
SE5 9QF,SE5,51.468809,-0.099659
SE5 9QG,SE5,51.468809,-0.099659
SE5 9QH,SE5,51.467188,-0.100101
SE5 9QJ,SE5,51.468354,-0.100412
SE5 9QL,SE5,51.468043,-0.100615
SE5 9QN,SE5,51.467585,-0.100689
SE5 9QP,SE5,51.470748,-0.098902
SE5 9QQ,SE5,51.468853,-0.100639
SE5 9QR,SE5,51.473962,-0.09969
SE5 9QS,SE5,51.474454,-0.098963
SE5 9QT,SE5,51.473331,-0.100666
SE5 9QU,SE5,51.472766,-0.103008
SE5 9QW,SE5,51.470255,-0.095682
SE5 9QX,SE5,51.472821,-0.101983
SE5 9QY,SE5,51.471219,-0.104642
SE5 9QZ,SE5,51.472145,-0.105179
SE5 9RA,SE5,51.472584,-0.105665
SE5 9RB,SE5,51.472445,-0.105944
SE5 9RD,SE5,51.472587,-0.106399
SE5 9RE,SE5,51.473044,-0.106323
SE5 9RF,SE5,51.473722,-0.105866
SE5 9RG,SE5,51.473965,-0.106544
SE5 9RH,SE5,51.474776,-0.105545
SE5 9RJ,SE5,51.468409,-0.096047
SE5 9RL,SE5,51.469952,-0.094154
SE5 9RN,SE5,51.468764,-0.094089
SE5 9RP,SE5,51.469424,-0.09432
SE5 9RQ,SE5,51.474916,-0.104157
SE5 9RR,SE5,51.469013,-0.095057
SE5 9RS,SE5,51.468077,-0.093916
SE5 9RT,SE5,51.468852,-0.096187
SE5 9RU,SE5,51.473914,-0.096725
SE5 9RW,SE5,51.469505,-0.093251
SE5 9RX,SE5,51.469106,-0.096349
SE5 9RY,SE5,51.469162,-0.095285
SE5 9RZ,SE5,51.469522,-0.095367
SE5 9SA,SE5,51.469309,-0.096658
SE5 9SB,SE5,51.469309,-0.096658
SE5 9SD,SE5,51.473776,-0.096544
SE5 9SE,SE5,51.47108,-0.094326
SE5 9SF,SE5,51.470647,-0.098776
SE5 9SL,SE5,51.473776,-0.096544
SE5 9UT,SE5,51.473914,-0.096725
SE5 9WA,SE5,51.473914,-0.096725
SE5 9WB,SE5,51.473776,-0.096544
SE5 9WD,SE5,51.470748,-0.098902
SE5 9WE,SE5,51.473776,-0.096544
SE5 9WF,SE5,51.473776,-0.096544
SE5 9WG,SE5,51.470748,-0.098902
SE5 9WH,SE5,51.470748,-0.098902
SE5 9WJ,SE5,51.470748,-0.098902
SE5 9WL,SE5,51.470748,-0.098902
SE5 9WN,SE5,51.473776,-0.096544
SE5 9WP,SE5,51.470748,-0.098902
SE5 9WQ,SE5,51.470748,-0.098902
SE5 9WR,SE5,51.470748,-0.098902
SE5 9WS,SE5,51.473776,-0.096544
SE5 9WT,SE5,51.473914,-0.096725
SE5 9WU,SE5,51.473776,-0.096544
SE5 9WW,SE5,51.470748,-0.098902
SE5 9WX,SE5,51.470748,-0.098902
SE5 9WY,SE5,51.473914,-0.096725
SE5 9WZ,SE5,51.473776,-0.096544
SE5 9XA,SE5,51.473776,-0.096544
SE5 9XB,SE5,51.473776,-0.096544
SE5 9XD,SE5,51.473776,-0.096544
SE5 9XF,SE5,51.473776,-0.096544
SE5 9XG,SE5,51.473776,-0.096544
SE5 9XH,SE5,51.473914,-0.096725
SE5 9XJ,SE5,51.473776,-0.096544
SE5 9XL,SE5,51.473776,-0.096544
SE5 9XN,SE5,51.473776,-0.096544
SE5 9XP,SE5,51.473776,-0.096544
SE5 9XQ,SE5,51.473776,-0.096544
SE5 9XT,SE5,51.473776,-0.096544
SE5 9XW,SE5,51.473776,-0.096544
SE5 9XY,SE5,51.473776,-0.096544
SE5 9XZ,SE5,51.473776,-0.096544
SE5 9YA,SE5,51.470647,-0.098776
SE5 9YB,SE5,51.473776,-0.096544
SE5 9YD,SE5,51.473776,-0.096544
SE5 9YE,SE5,51.473776,-0.096544
SE5 9YF,SE5,51.470647,-0.098776
SE5 9YG,SE5,51.470638,-0.098791
SE5 9YH,SE5,51.470638,-0.098791
SE5 9YJ,SE5,51.470748,-0.098902
SE5 9YL,SE5,51.473776,-0.096544
SE5 9YN,SE5,51.470748,-0.098902
SE5 9YP,SE5,51.473776,-0.096544
SE5 9YQ,SE5,51.470647,-0.098776
SE5 9YR,SE5,51.473776,-0.096544
SE5 9YS,SE5,51.473776,-0.096544
SE5 9YT,SE5,51.473776,-0.096544
SE5 9YW,SE5,51.473776,-0.096544
SE5 9YX,SE5,51.473776,-0.096544
SE5 9YY,SE5,51.473776,-0.096544
SE5 9YZ,SE5,51.473776,-0.096544
SE5 9ZA,SE5,51.469309,-0.096658
SE5 9ZB,SE5,51.473776,-0.096544
SE5 9ZD,SE5,51.470638,-0.098791
SE5 9ZE,SE5,51.470647,-0.098776
SE5 9ZF,SE5,51.473776,-0.096544
SE5 9ZG,SE5,51.469309,-0.096658
SE5 9ZH,SE5,51.470638,-0.098791
SE5 9ZJ,SE5,51.470638,-0.098791
SE5 9ZL,SE5,51.470647,-0.098776
SE5 9ZN,SE5,51.473776,-0.096544
SE5 9ZP,SE5,51.470647,-0.098776
SE5 9ZQ,SE5,51.470647,-0.098776
SE5 9ZR,SE5,51.470647,-0.098776
SE5 9ZS,SE5,51.473776,-0.096544
SE5 9ZT,SE5,51.473776,-0.096544
SE5 9ZU,SE5,51.473776,-0.096544
SE5 9ZW,SE5,51.473776,-0.096544
SE5 9ZZ,SE5,51.473776,-0.096544
SE6 1AA,SE6,51.445315,-0.006202
SE6 1AB,SE6,51.445361,-0.008431
SE6 1AD,SE6,51.446068,-0.005565
SE6 1AE,SE6,51.445279,-0.004131
SE6 1AF,SE6,51.446146,-0.006986
SE6 1AG,SE6,51.445305,-0.001943
SE6 1AH,SE6,51.445313,-0.001367
SE6 1AJ,SE6,51.446127,-0.000554
SE6 1AL,SE6,51.445374,0.001903
SE6 1AN,SE6,51.448179,-0.006984
SE6 1AP,SE6,51.445294,-0.008175
SE6 1AQ,SE6,51.446236,-0.001139
SE6 1AR,SE6,51.448469,-0.006597
SE6 1AS,SE6,51.445337,-0.006993
SE6 1AT,SE6,51.444864,-0.007733
SE6 1AU,SE6,51.444855,-0.005114
SE6 1AW,SE6,51.438362,-0.019944
SE6 1AX,SE6,51.444895,-0.000565
SE6 1AY,SE6,51.444999,0.002807
SE6 1AZ,SE6,51.445622,-0.006808
SE6 1BA,SE6,51.440913,-0.009646
SE6 1BB,SE6,51.437296,0.013089
SE6 1BD,SE6,51.441804,-0.009667
SE6 1BE,SE6,51.441238,-0.009214
SE6 1BF,SE6,51.435958,0.000395
SE6 1BG,SE6,51.438362,-0.019944
SE6 1BH,SE6,51.439283,-0.009012
SE6 1BJ,SE6,51.439086,-0.008488
SE6 1BL,SE6,51.437878,-0.0089
SE6 1BN,SE6,51.44164,-0.006952
SE6 1BQ,SE6,51.440455,-0.009176
SE6 1BS,SE6,51.441637,-0.003599
SE6 1BT,SE6,51.441361,-0.006921
SE6 1BU,SE6,51.440572,-0.008668
SE6 1BW,SE6,51.441367,-0.003597
SE6 1BX,SE6,51.439945,-0.007717
SE6 1BY,SE6,51.435983,-7.00E-06
SE6 1BZ,SE6,51.439945,-0.007227
SE6 1DA,SE6,51.435506,-0.001049
SE6 1DB,SE6,51.44154,-0.009521
SE6 1DD,SE6,51.444645,-0.005961
SE6 1DE,SE6,51.440834,-0.01139
SE6 1DF,SE6,51.441016,-0.010433
SE6 1DG,SE6,51.443621,-0.00973
SE6 1DH,SE6,51.441978,-0.009329
SE6 1DJ,SE6,51.441919,-0.009041
SE6 1DL,SE6,51.441941,-0.009817
SE6 1DN,SE6,51.441816,-0.011463
SE6 1DQ,SE6,51.443218,-0.009272
SE6 1DS,SE6,51.440125,-0.001395
SE6 1DX,SE6,51.441547,-0.013662
SE6 1DY,SE6,51.440724,-0.011798
SE6 1DZ,SE6,51.439188,-0.010843
SE6 1EA,SE6,51.439056,-0.011525
SE6 1ED,SE6,51.438362,-0.019944
SE6 1EE,SE6,51.437274,-0.008782
SE6 1EH,SE6,51.43586,-0.004427
SE6 1EJ,SE6,51.435368,-0.006693
SE6 1EQ,SE6,51.435731,-0.006864
SE6 1ER,SE6,51.438259,-0.009574
SE6 1ES,SE6,51.439774,-0.0104
SE6 1ET,SE6,51.439388,-0.009899
SE6 1EU,SE6,51.438017,-0.01016
SE6 1EX,SE6,51.438617,-0.010537
SE6 1EY,SE6,51.437198,-0.009592
SE6 1EZ,SE6,51.436909,-0.006885
SE6 1GL,SE6,51.438362,-0.019944
SE6 1GN,SE6,51.438362,-0.019944
SE6 1GP,SE6,51.438362,-0.019944
SE6 1GR,SE6,51.438362,-0.019944
SE6 1GS,SE6,51.438362,-0.019944
SE6 1GT,SE6,51.438362,-0.019944
SE6 1GU,SE6,51.438362,-0.019944
SE6 1GW,SE6,51.438362,-0.019944
SE6 1GX,SE6,51.438362,-0.019944
SE6 1GY,SE6,51.438362,-0.019944
SE6 1GZ,SE6,51.438362,-0.019944
SE6 1HA,SE6,51.43657,-0.007072
SE6 1HB,SE6,51.435998,-0.008852
SE6 1HD,SE6,51.436873,-0.01008
SE6 1HE,SE6,51.438973,-0.002953
SE6 1HG,SE6,51.436255,-0.006525
SE6 1HH,SE6,51.440648,0.004315
SE6 1HJ,SE6,51.440441,0.003816
SE6 1HL,SE6,51.445703,0.002147
SE6 1HN,SE6,51.443417,0.002778
SE6 1HP,SE6,51.441104,0.002335
SE6 1HQ,SE6,51.438362,-0.019944
SE6 1HR,SE6,51.439231,0.003044
SE6 1HS,SE6,51.438674,0.002459
SE6 1HT,SE6,51.441781,0.003271
SE6 1HW,SE6,51.443607,0.002199
SE6 1HX,SE6,51.445937,0.002114
SE6 1JA,SE6,51.439951,0.005608
SE6 1JB,SE6,51.444986,0.004675
SE6 1JD,SE6,51.443563,0.004212
SE6 1JE,SE6,51.441343,0.004676
SE6 1JF,SE6,51.440611,0.006443
SE6 1JG,SE6,51.441694,0.005739
SE6 1JH,SE6,51.443588,0.004861
SE6 1JJ,SE6,51.442256,0.006501
SE6 1JL,SE6,51.440308,0.00843
SE6 1JN,SE6,51.439515,0.006956
SE6 1JP,SE6,51.440281,0.00791
SE6 1JQ,SE6,51.441567,0.005262
SE6 1JR,SE6,51.44032,0.007193
SE6 1JS,SE6,51.44026,0.006485
SE6 1JT,SE6,51.43975,0.005815
SE6 1JU,SE6,51.444906,0.004588
SE6 1JW,SE6,51.442009,0.006231
SE6 1JX,SE6,51.439311,0.00575
SE6 1JY,SE6,51.4394,0.006275
SE6 1JZ,SE6,51.438826,0.005674
SE6 1LA,SE6,51.442269,0.007868
SE6 1LB,SE6,51.441947,0.0083
SE6 1LD,SE6,51.440945,0.008515
SE6 1LE,SE6,51.444894,0.004745
SE6 1LF,SE6,51.443572,0.003706
SE6 1LG,SE6,51.441338,0.003942
SE6 1LH,SE6,51.440955,0.003681
SE6 1LJ,SE6,51.439214,0.005058
SE6 1LL,SE6,51.438727,0.00518
SE6 1LN,SE6,51.437256,0.004914
SE6 1LP,SE6,51.439204,0.003561
SE6 1LQ,SE6,51.438117,0.003513
SE6 1LR,SE6,51.43703,0.003451
SE6 1LS,SE6,51.43679,0.0017
SE6 1LT,SE6,51.436486,-0.000544
SE6 1LU,SE6,51.436145,-0.002688
SE6 1LW,SE6,51.43887,0.004151
SE6 1LX,SE6,51.440372,0.009397
SE6 1LY,SE6,51.439873,0.009634
SE6 1LZ,SE6,51.436253,-0.001633
SE6 1NA,SE6,51.438698,0.01105
SE6 1NB,SE6,51.437842,0.012206
SE6 1ND,SE6,51.443662,0.001597
SE6 1NE,SE6,51.443653,0.001091
SE6 1NF,SE6,51.442353,0.000821
SE6 1NG,SE6,51.441142,0.001171
SE6 1NH,SE6,51.438596,0.000743
SE6 1NJ,SE6,51.438478,0.000234
SE6 1NL,SE6,51.441099,3.20E-05
SE6 1NN,SE6,51.441107,0.000608
SE6 1NP,SE6,51.443754,0.000436
SE6 1NQ,SE6,51.441105,0.001759
SE6 1NR,SE6,51.443987,-8.60E-05
SE6 1NS,SE6,51.445654,0.000778
SE6 1NT,SE6,51.446113,0.000237
SE6 1NU,SE6,51.446089,0.001675
SE6 1NW,SE6,51.443111,-0.000398
SE6 1PD,SE6,51.43493,0.00687
SE6 1PE,SE6,51.43543,0.007065
SE6 1PF,SE6,51.435137,0.004232
SE6 1PG,SE6,51.435038,0.003695
